C,H,O,N,C13,S,P,Na,Error,DBE,AI,AImod,NOSC
8,12,6,6,0,2,0,0,0.713671861882907,6,0,0,0
15,17,2,2,0,2,1,0,0.214894802211392,9,0.25,0.333333333333333,-0.2
11,24,3,6,0,2,0,0,0.686826290005552,3,0,0,0
14,24,10,0,0,0,0,0,0.628955149329352,3,0,0,0
11,32,1,10,0,1,0,0,0.0812021867111479,1,0,0,0
15,15,4,0,0,0,3,0,0.0917992988552467,10,0.375,0.5,-0.466666666666667
15,8,3,6,0,1,0,0,0.39205893557895,15,1,1,1.2
20,4,5,2,0,0,0,0,0.0458957565227623,20,1,1,0.6
15,33,5,1,1,1,0,0,0.239887824432463,1,0,0,0
7,12,7,8,0,1,0,0,0.85753313877173,6,0,0,0
10,16,3,12,0,0,0,0,0.0232610837600229,9,0,0,0
12,21,1,10,0,0,1,0,0.460373773826799,8,0,0,0
15,17,6,2,0,0,1,0,0.0555513983340774,9,0,0.333333333333333,0.0666666666666669
9,24,3,10,0,1,0,0,0.73722300704081,3,0,0,0
17,13,3,4,0,0,1,0,0.533799409034116,14,0.666666666666667,0.714285714285714,0.294117647058823
9,21,5,8,0,0,1,0,0.252902666080857,4,0,0,0
15,20,6,4,0,0,0,0,0.775686246365219,8,0,0.125,0.266666666666667
17,36,5,0,0,1,0,0,0.95341564495377,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,4,1,0,4,0,0,0.501485226266654,12,1,1,1.33333333333333
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,11,1,0,1,0,0,0.389006594806267,6,0,0,0
15,3,0,3,0,4,0,0,0.987716113964949,16,1.125,1.125,0.933333333333333
14,3,7,5,0,0,0,0,0.0839857259075402,16,2,1.36363636363636,1.85714285714286
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,4,1,0,2,2,0,0.546685468593009,5,0,0,0
14,17,2,2,1,2,1,0,0.407351522939793,9,0.25,0.333333333333333,-0.214285714285714
12,3,12,1,0,0,0,0,0.333054612308222,12,0,1,2
14,16,2,3,0,2,1,0,0.319072529344696,9,0.166666666666667,0.285714285714286,0.0714285714285716
9,20,4,7,0,1,1,0,0.330488326860899,4,0,0,0
20,7,4,3,0,0,0,0,0.377960322801807,19,0.923076923076923,0.933333333333333,0.5
9,13,4,3,0,2,2,0,0.357109341582969,6,0,0,0
13,7,1,1,0,5,0,0,0.645900319447425,11,0.666666666666667,0.692307692307692,0.615384615384615
14,16,2,3,0,2,1,0,0.252846661624028,9,0.166666666666667,0.285714285714286,0.0714285714285716
6,8,5,6,1,3,0,0,0.212845530609126,7,0,0,0
15,7,6,5,0,0,0,0,0.295378720184865,15,1,1,1.33333333333333
16,20,4,1,0,1,1,0,0.666994042763563,8,0.111111111111111,0.272727272727273,-0.4375
23,15,3,1,0,0,0,0,0.387407032082185,17,0.684210526315789,0.707317073170732,-0.260869565217392
11,15,5,9,0,0,0,0,0.0890857025683371,9,0,0,0
13,25,4,1,0,1,2,0,0.921106346746184,3,0,0,0
13,14,3,3,0,0,3,0,0.0889540529606673,10,0.25,0.454545454545455,0.0769230769230771
15,16,1,0,1,4,0,0,0.350124076453355,9,0.363636363636364,0.391304347826087,-0.4
12,19,9,1,0,1,0,0,0.968444738676137,4,0,0,0
15,15,7,1,0,1,0,0,0.418833505047817,9,0,0.368421052631579,0.266666666666667
7,11,8,7,0,1,0,0,0.615807621751809,6,0,0,0
7,16,4,9,0,1,1,0,0.286380782069546,5,0,0,0
13,9,7,0,1,1,1,0,0.389570460120292,11,0.4,0.647058823529412,0.538461538461538
17,15,2,5,0,1,0,0,0.344860562928224,13,0.555555555555556,0.6,0.352941176470588
16,19,8,1,0,0,0,0,0.735306107966585,8,0,0.272727272727273,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,7,1,0,2,2,0,0.025011046822293,8,0,0,0
13,23,8,1,0,1,0,0,0.90364667623912,3,0,0,0
7,7,6,5,0,3,0,0,0.0275455392850837,7,0,0,0
8,16,5,7,0,1,1,0,0.27499772838219,5,0,0,0
15,18,3,1,0,0,3,0,0.150484783498402,9,0.25,0.368421052631579,-0.6
13,11,5,3,0,2,0,0,0.325645548259616,10,0,0.454545454545455,0.923076923076923
12,19,2,9,0,1,0,0,0.138424770834647,8,0,0,0
14,19,2,5,0,2,0,0,0.115058182728438,8,0,0,0
12,20,7,1,0,1,1,0,0.88596609514721,4,0,0,0
20,11,2,5,0,0,0,0,0.0901164920532012,18,0.846153846153846,0.857142857142857,0.4
7,11,8,7,0,1,0,0,0.776936463635483,6,0,0,0
9,23,6,9,0,0,0,0,0.0638338617405181,3,0,0,0
25,23,1,1,0,0,0,0,0.979875518706382,15,0.565217391304348,0.574468085106383,-0.72
10,15,2,11,0,1,0,0,0.0432008625538197,9,0,0,0
8,21,5,8,1,0,1,0,0.254682353337141,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,19,7,9,0,0,0,0,0.161846917894296,4,0,0,0
18,27,6,1,0,0,0,0,0.75364439332606,6,0,0.142857142857143,-0.666666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,5,2,0,5,0,0,0.422132187981591,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,5,2,0,5,0,0,0.118265214272541,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,5,6,0,3,0,0,0.654852495364125,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,0,0,0,4,0,0,0.941555668109338,14,0.714285714285714,0.714285714285714,-0.111111111111111
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,5,6,0,3,0,0,0.608091103952804,6,0,0,0
13,6,10,0,0,1,0,0,0.969826418438367,11,0,0.714285714285714,1.23076923076923
16,7,4,2,0,1,1,0,0.202572359215041,15,0.875,0.9,0.5625
11,5,2,2,0,2,3,0,0.932216240080697,12,1.5,1.33333333333333,0.818181818181818
18,10,1,8,0,0,0,0,0.555023221927892,18,1,1,0.888888888888889
13,6,10,0,0,1,0,0,0.756195662363636,11,0,0.714285714285714,1.23076923076923
20,10,3,4,0,0,0,0,0.187322924957616,18,0.846153846153846,0.862068965517241,0.4
13,7,10,0,0,0,1,0,0.186482098092518,11,0,0.714285714285714,1
11,17,7,0,0,0,3,0,0.730918552810343,5,0,0,0
24,18,3,0,0,0,0,0,0.692490099059971,16,0.619047619047619,0.644444444444444,-0.5
12,10,5,4,0,2,0,0,0.496343209365066,10,0,0.428571428571429,1.33333333333333
18,10,8,0,0,0,0,0,0.702612733539931,14,0.6,0.714285714285714,0.333333333333333
18,11,6,0,0,0,1,0,0.0513619599294896,14,0.636363636363636,0.714285714285714,0.0555555555555554
8,20,4,7,1,1,1,0,0.203360983118186,4,0,0,0
14,12,3,0,0,2,2,0,0.288968223084944,10,0.428571428571429,0.529411764705882,-0.142857142857143
16,18,7,0,0,1,0,0,0.865360691410861,8,0,0.304347826086957,-0.125
7,10,5,6,0,3,0,0,0.524202458386918,6,0,0,0
11,10,6,6,0,1,0,0,0.681405298744502,10,0,0,0
11,15,9,0,0,1,1,0,0.333395118431424,5,0,0,0
16,18,7,0,0,1,0,0,0.487928748387359,8,0,0.304347826086957,-0.125
6,16,4,9,1,1,1,0,0.40111313365127,5,0,0,0
24,10,0,4,0,0,0,0,0.569147507735099,22,0.9,0.9,0.0833333333333335
8,2,9,8,0,0,0,0,0.485367981226447,12,0,0,0
10,11,0,0,0,6,1,0,0.877329098150008,6,0,0,0
11,10,6,6,0,1,0,0,0.208755010194569,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,13,0,0,0,0,0,0.906579321071631,5,0,0,0
23,14,4,0,0,0,0,0,0.862239043763658,17,0.684210526315789,0.714285714285714,-0.260869565217392
9,12,7,2,0,1,2,0,0.30986641221637,6,0,0,0
13,10,10,2,0,0,0,0,0.583016661037948,10,0,0.5,1.23076923076923
14,12,5,0,0,1,2,0,0.847345420853619,10,0.333333333333333,0.529411764705882,0
14,11,5,0,0,2,1,0,0.668800526790603,10,0.333333333333333,0.529411764705882,0.214285714285714
7,16,5,7,1,1,1,0,0.480793472731347,5,0,0,0
12,22,3,10,0,0,0,0,0.253648764615355,7,0,0,0
9,23,5,8,0,0,1,0,0.379061583087716,3,0,0,0
19,6,4,4,0,0,0,0,0.264834629230311,19,1,1,0.736842105263158
18,10,8,0,0,0,0,0,0.465314520596252,14,0.6,0.714285714285714,0.333333333333333
11,19,2,10,0,0,1,0,0.472603913696074,8,0,0,0
16,10,2,4,0,2,0,0,0.631172490026528,14,0.75,0.777777777777778,0.625
11,31,1,8,0,1,1,0,0.415153007574893,1,0,0,0
9,18,7,6,0,1,0,0,0.601069080500895,4,0,0,0
18,27,3,0,0,1,1,0,0.978173024139818,6,0.0769230769230769,0.172413793103448,-1.05555555555556
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,5,2,1,5,0,0,0.360322616097753,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,8,1,0,2,0,0,0.984620462407068,11,0,0.8,1.5
7,5,6,3,0,4,0,0,0.843870543214411,7,0,0,0
12,5,4,1,0,4,0,0,0.826284861487486,11,0.666666666666667,0.8,1.16666666666667
10,13,1,1,0,6,0,0,0.947326823260472,5,0,0,0
7,5,6,3,0,4,0,0,0.945547396592276,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,3,1,0,1,2,0,0.596520800734912,15,0.888888888888889,0.904761904761905,0.25
0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,10,5,0,0,0,0,0.464506505661522,11,0,0,0
13,9,9,1,0,1,0,0,0.506081112279975,10,0,0.538461538461538,1.07692307692308
7,9,2,5,0,5,0,0,0.37093829421788,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,7,1,0,1,0,0,0.81219312072124,15,0.857142857142857,0.904761904761905,0.875
18,13,7,1,0,0,0,0,0.73869322572188,13,0.5,0.62962962962963,0.222222222222222
17,13,6,3,0,0,0,0,0.582844424649034,13,0.5,0.636363636363636,0.470588235294118
14,13,10,1,0,0,0,0,0.840723748411462,9,0,0.375,0.714285714285714
16,5,7,1,0,1,0,0,0.929950688496991,15,0.857142857142857,0.904761904761905,0.875
14,29,1,1,0,4,0,0,0.0892752748287559,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,6,7,0,2,0,0,0.641300367601998,5,0,0,0
17,10,8,0,1,0,0,0,0.278721819792324,14,0.6,0.714285714285714,0.352941176470588
16,21,6,1,0,1,0,0,0.849646258439102,7,0,0.181818181818182,-0.25
13,13,9,3,0,0,0,0,0.449139023944522,9,0,0.272727272727273,1.07692307692308
11,9,3,5,0,3,0,0,0.302511063135819,10,0,0.333333333333333,1.63636363636364
8,10,7,3,0,2,1,0,0.751813333306493,6,0,0,0
8,18,7,7,0,0,1,0,0.11338699387064,4,0,0,0
9,9,10,1,0,2,0,0,0.849335144438649,6,0,0,0
10,5,10,5,0,0,0,0,0.766365127597467,11,0,0,0
12,17,4,7,0,1,0,0,0.795042521363882,8,0,0,0
13,17,3,5,0,2,0,0,0.479535410544587,8,0,0,0
7,17,0,9,0,4,0,0,0.919756194576028,4,0,0,0
7,18,4,9,0,1,1,0,0.16623929677059,4,0,0,0
7,13,6,7,0,2,0,0,0.71903165762293,5,0,0,0
9,13,5,11,0,0,0,0,0.143119810245178,9,0,0,0
7,17,8,9,0,0,0,0,0.0236568084734865,4,0,0,0
12,21,9,1,0,1,0,0,0.896849783429204,3,0,0,0
15,17,7,1,0,1,0,0,0.908426895078341,8,0,0.263157894736842,0.133333333333333
14,10,1,7,0,1,1,0,0.593148060829886,14,1,1,1.07142857142857
14,13,10,1,0,0,0,0,0.94218564551637,9,0,0.375,0.714285714285714
17,13,0,3,0,3,0,0,0.111148052284662,13,0.636363636363636,0.636363636363636,0.117647058823529
8,23,5,8,1,0,1,0,0.371675033859477,3,0,0,0
9,21,8,7,0,0,0,0,0.464350392933,3,0,0,0
19,10,3,4,1,0,0,0,0.267048746463302,18,0.846153846153846,0.862068965517241,0.421052631578947
18,21,3,5,0,0,0,0,0.289023955005536,11,0.3,0.391304347826087,0
18,21,1,5,0,1,0,0,0.850047920459283,11,0.363636363636364,0.391304347826087,-0.111111111111111
16,28,0,3,0,0,3,0,0.0130318293219651,6,0,0,0
8,21,7,9,0,0,0,0,0.397304884160767,3,0,0,0
15,17,9,1,0,0,0,0,0.712789148897812,8,0,0.263157894736842,0.266666666666667
8,21,5,9,0,1,0,0,0.878010527242967,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,4,6,0,2,1,0,0.053306994299972,11,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,14,2,2,0,2,2,0,0.357587225172806,9,0.2,0.333333333333333,0
8,6,8,0,0,2,2,0,0.309131670512929,7,0,0,0
11,8,2,4,0,4,0,0,0.735421333582393,10,0,0.5,1.45454545454545
0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,4,4,0,2,2,0,0.845750513204641,12,0,0,0
9,8,3,0,0,6,0,0,0.272641470068246,6,0,0,0
10,8,5,6,0,2,0,0,0.917781912116929,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,4,2,0,1,1,0,0.331448381772099,14,0.75,0.8,0.4375
6,8,6,6,0,3,0,0,0.0189049569285382,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,6,0,0,1,2,0,0.27069959632774,10,0.25,0.571428571428571,0.307692307692307
0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,7,8,0,0,1,0,0.557191626728851,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,12,10,2,0,0,0,0,0.0972912579644502,9,0,0.333333333333333,1.07692307692308
20,20,0,0,0,3,0,0,0.706362311438861,11,0.470588235294118,0.470588235294118,-0.7
10,4,4,12,0,0,0,0,0.684854371051292,15,0,0,0
20,21,4,0,0,0,1,0,0.543272353276021,11,0.4,0.470588235294118,-0.65
7,10,7,4,0,1,2,0,0.660810307674597,6,0,0,0
13,8,10,0,0,1,0,0,0.915407785226609,10,0,0.571428571428571,1.07692307692308
11,10,4,4,0,1,2,0,0.209081224688388,10,0,0.5,1.09090909090909
0,0,0,0,0,0,0,0,0,0,0,0,0
11,20,11,2,0,0,0,0,0.495831421401669,3,0,0,0
10,12,2,0,0,6,0,0,0.760370428101401,5,0,0,0
10,13,0,0,0,6,1,0,0.731253772334007,5,0,0,0
19,8,4,4,0,0,0,0,0.187178869483128,18,0.909090909090909,0.923076923076923,0.631578947368421
11,12,4,6,0,2,0,0,0.731659757352918,9,0,0,0
12,14,3,4,0,1,2,0,0.220683231955754,9,0,0.142857142857143,0.5
16,12,0,4,0,3,0,0,0.0930770882241462,13,0.666666666666667,0.666666666666667,0.375
8,22,4,8,0,0,2,0,0.267941281845144,3,0,0,0
11,12,6,6,0,1,0,0,0.161530373917184,9,0,0,0
16,25,1,2,0,2,1,0,0.234820232577669,6,0,0.0476190476190476,-0.8125
9,12,6,10,0,0,0,0,0.0100609158040301,9,0,0,0
10,12,2,0,0,6,0,0,0.700879314799794,5,0,0,0
16,21,3,0,0,2,1,0,0.600113369550816,7,0.1,0.217391304347826,-0.6875
21,8,6,0,0,0,0,0,0.787951559566049,18,0.8,0.833333333333333,0.190476190476191
8,16,6,6,0,2,0,0,0.460733330724824,4,0,0,0
9,6,6,6,0,0,2,0,0.699330539397464,11,0,0,0
11,32,3,8,0,1,0,0,0.642844812008768,0,0,0,0
9,20,5,6,0,2,0,0,0.637001653997866,3,0,0,0
14,18,1,2,0,2,2,0,0.00684843006276904,8,0.142857142857143,0.2,-0.428571428571429
23,8,1,4,0,0,0,0,0.258481087692102,22,0.944444444444444,0.945945945945946,0.260869565217391
9,24,5,8,0,1,0,0,0.908695173415143,2,0,0,0
8,17,8,6,0,0,1,0,0.28472022560675,4,0,0,0
14,34,4,2,0,0,2,0,0.527202818499311,0,0,0,0
12,12,9,4,0,0,0,0,0.434083345939293,9,0,0.142857142857143,1.5
9,13,4,10,0,0,1,0,0.195072969197112,9,0,0,0
15,28,0,3,1,0,3,0,0.0765805928635104,6,0,0,0
26,16,0,2,0,0,0,0,0.826624885146654,20,0.75,0.75,-0.384615384615385
18,28,5,0,0,1,0,0,0.551440326192317,5,0,0.103448275862069,-0.888888888888889
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,3,3,0,4,0,0,0.439813714050608,10,0,0.6,1.45454545454545
0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,6,1,0,1,1,0,0.191240612165869,15,1,1,0.866666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,1,1,0,6,0,0,0.633231108676581,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,5,1,0,1,2,0,0.0237049372690163,9,0,0.384615384615385,0.153846153846154
13,3,2,5,0,3,0,0,0.436149161431173,15,1.66666666666667,1.5,1.69230769230769
12,7,10,1,0,1,0,0,0.405099769234627,10,0,0.6,1.5
10,7,6,5,0,2,0,0,0.552368673092477,10,0,0,0
16,9,5,1,0,0,2,0,0.00831870466495908,14,0.75,0.80952380952381,0.25
14,19,6,3,0,1,0,0,0.179077898391162,7,0,0,0
12,12,10,2,1,0,0,0,0.163381519539014,9,0,0.333333333333333,1.16666666666667
15,19,9,1,0,0,0,0,0.994424142237705,7,0,0.157894736842105,0.133333333333333
10,11,4,7,0,2,0,0,0.300339002354174,9,0,0,0
17,11,4,1,0,2,0,0,0.918495390825708,13,0.6,0.666666666666667,0.235294117647059
10,7,0,5,0,5,0,0,0.879589937393698,10,0,0,0
12,24,7,1,0,1,1,0,0.587691901942013,2,0,0,0
10,8,4,5,0,2,1,0,0.331938084579929,10,0,0,0
13,15,9,3,0,0,0,0,0.758424667054004,8,0,0.0909090909090909,0.923076923076923
17,11,4,1,0,2,0,0,0.765747516224329,13,0.6,0.666666666666667,0.235294117647059
7,22,4,8,1,0,2,0,0.0874621562804479,3,0,0,0
18,7,2,5,0,1,0,0,0.166440365609573,18,1,1,0.777777777777778
9,4,7,5,0,1,1,0,0.348405682761184,11,0,0,0
22,7,1,5,0,0,0,0,0.0600393974435915,22,1,1,0.454545454545455
14,16,1,9,0,0,1,0,0.584960302826448,12,0.333333333333333,0.428571428571429,0.928571428571428
6,11,7,7,0,2,0,0,0.74366492272484,5,0,0,0
10,6,4,3,0,1,3,0,0.851851928587276,11,0,2,1.3
17,11,4,1,0,2,0,0,0.758016222291552,13,0.6,0.666666666666667,0.235294117647059
0,0,0,0,0,0,0,0,0,0,0,0,0
18,7,2,5,0,1,0,0,0.263919162102861,18,1,1,0.777777777777778
13,15,9,3,0,0,0,0,0.477092154090847,8,0,0.0909090909090909,0.923076923076923
17,7,3,7,0,0,0,0,0.00704804718605632,18,1.14285714285714,1.11764705882353,1.17647058823529
8,19,7,7,0,1,0,0,0.828359896631881,3,0,0,0
9,7,7,7,0,1,0,0,0.642025409462793,10,0,0,0
10,7,1,13,0,1,0,0,0.287569744156296,14,0,0,0
10,16,9,1,0,1,1,0,0.955230248263516,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,11,4,3,0,0,0,0,0.536113358822873,17,0.769230769230769,0.8,0.3
18,17,1,1,0,1,2,0,0.130531148521194,12,0.538461538461538,0.555555555555556,-0.555555555555555
9,17,4,3,0,2,2,0,0.729676793346314,4,0,0,0
10,32,3,8,1,1,0,0,0.497799407869944,0,0,0,0
8,20,5,6,1,2,0,0,0.377780872458547,3,0,0,0
10,20,2,11,0,0,1,0,0.822874450409061,7,0,0,0
24,23,2,1,0,0,0,0,0.415271849480999,14,0.523809523809524,0.545454545454545,-0.666666666666667
13,28,8,1,0,0,1,0,0.585116267365167,1,0,0,0
10,19,4,11,0,0,0,0,0.348972088953407,7,0,0,0
16,12,3,3,0,1,1,0,0.00053697440822369,13,0.625,0.684210526315789,0.3125
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,1,0,0,6,0,0,0.508479359230431,10,0.6,0.636363636363636,0.666666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,1,0,0,6,0,0,0.538999822510062,10,0.6,0.636363636363636,0.666666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,8,0,0,0,1,0,0.0496361140932377,14,0.714285714285714,0.818181818181818,0.5625
12,12,5,2,0,1,2,0,0.215445251846063,9,0,0.333333333333333,0.5
12,12,3,2,0,2,2,0,0.283556935680767,9,0,0.333333333333333,0.333333333333333
18,14,0,0,0,4,0,0,0.759172346402774,12,0.571428571428571,0.571428571428571,-0.333333333333333
0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,8,4,0,2,0,0,0.149754231182587,11,0,0,0
13,10,8,0,0,2,0,0,0.0726037603152175,9,0,0.428571428571429,0.769230769230769
9,2,6,4,0,3,0,0,0.639457919273471,11,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,0,0,0,2,2,0,0.468607269948997,19,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,15,2,0,0,2,1,0,0.99510610943583,12,0.538461538461538,0.571428571428571,-0.388888888888889
9,14,6,10,0,0,0,0,0.18707048222728,8,0,0,0
10,6,3,4,0,4,0,0,0.468207708393068,10,0,1,2
13,10,4,0,0,4,0,0,0.605672047200843,9,0.2,0.428571428571429,0.461538461538462
0,0,0,0,0,0,0,0,0,0,0,0,0
7,19,7,8,0,0,1,0,0.653848012373608,3,0,0,0
12,22,10,0,0,1,0,0,0.875749891022006,2,0,0,0
11,18,4,8,0,1,0,0,0.724730534744708,7,0,0,0
12,22,10,0,0,1,0,0,0.548166383904699,2,0,0,0
15,15,1,6,0,1,1,0,0.180686213780506,12,0.5,0.538461538461538,0.466666666666667
19,4,0,0,0,2,2,0,0.650202614422172,19,1,1,0
8,23,4,8,0,1,1,0,0.482170127945251,2,0,0,0
11,14,4,6,0,2,0,0,0.256147539981507,8,0,0,0
24,10,2,2,0,0,0,0,0.288013934131593,21,0.85,0.857142857142857,0
13,11,6,0,0,2,1,0,0.756981777774316,9,0,0.428571428571429,0.384615384615385
13,14,8,2,0,1,0,0,0.783113479832631,8,0,0.166666666666667,0.769230769230769
8,6,8,0,0,4,0,0,0.450020614331732,6,0,0,0
16,18,0,6,0,2,0,0,0.163514273733868,11,0.375,0.375,0.25
12,6,9,0,0,2,0,0,0.67172454683171,10,0,0.636363636363636,1.33333333333333
17,11,7,0,0,0,1,0,0.157649138657808,13,0.555555555555556,0.68,0.176470588235294
18,14,0,0,0,4,0,0,0.9114003444536,12,0.571428571428571,0.571428571428571,-0.333333333333333
10,12,5,6,0,0,2,0,0.17749858306104,9,0,0,0
12,18,5,6,0,1,0,0,0.747613660470797,7,0,0,0
11,10,10,4,0,0,0,0,0.162781965690684,9,0,0,0
8,19,8,6,0,0,1,0,0.494112467938701,3,0,0,0
11,18,13,0,0,0,0,0,0.928318611227415,3,0,0,0
13,15,6,2,0,1,1,0,0.64479428232897,8,0,0.166666666666667,0.384615384615385
19,6,6,2,0,0,0,0,0.279574898198805,18,0.909090909090909,0.928571428571429,0.631578947368421
8,18,8,6,0,1,0,0,0.843120788939762,3,0,0,0
12,22,10,0,0,1,0,0,0.720419102625909,2,0,0,0
14,10,2,6,0,2,0,0,0.2762136235609,13,0.75,0.8,1.14285714285714
14,18,9,2,0,0,0,0,0.916434126485684,7,0,0.0666666666666667,0.428571428571428
15,14,1,6,0,2,0,0,0.331561212584114,12,0.5,0.538461538461538,0.666666666666667
12,26,10,2,0,0,0,0,0.380578933094171,1,0,0,0
9,22,9,6,0,0,0,0,0.836806802764545,2,0,0,0
20,22,6,0,0,0,0,0,0.960834139743385,10,0.285714285714286,0.411764705882353,-0.5
11,19,11,0,0,0,1,0,0.720232130484819,3,0,0,0
19,19,1,0,0,2,1,0,0.930269340004052,11,0.466666666666667,0.483870967741935,-0.684210526315789
14,24,1,4,0,1,2,0,0.0620444728289871,6,0,0,0
8,18,8,6,0,1,0,0,0.262520321863731,3,0,0,0
19,35,0,0,0,2,1,0,0.539622372003647,3,0,0,0
19,38,0,2,0,2,0,0,0.911693234436944,2,0,0,0
17,33,0,2,0,0,3,0,0.0916775311538388,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,1,0,1,6,0,0,0.0200892286501193,10,0.6,0.636363636363636,0.727272727272727
9,9,5,7,0,2,0,0,0.780723190112038,9,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
